column,mean_diff,max_diff,std_diff,num_nonzero_diff
rdd1_dindx_400,0.11797440178074568,212,4.999665510615942,1
rdd1_dindx_360,0.11352253756260434,212,5.003328964272543,2
rdd1_dindx_14,-0.864218141346689,211,26.559692948097332,387
rdd1_dindx_414,0.11686143572621036,210,4.952498854855413,1
rdd1_dindx_299,-0.01669449081803005,208,7.237734973653398,13
rdd1_dindx_284,0.5225375626043406,206,11.57791195347421,45
rdd1_dindx_343,0.10962715637173066,206,4.862917926196709,2
rdd1_dindx_404,0.11407902058987202,205,4.834582215454094,1
rdd1_dindx_342,0.10517529215358931,203,4.79897050438302,2
rdd1_dindx_413,0.11296605453533667,203,4.7874155596935655,1
rdd1_dindx_341,0.10239287701725097,199,4.706592051867071,2
rdd1_dindx_2,0.8119087367835282,197,25.206773444138484,118
rdd1_dindx_298,0.2125765164162493,196,7.664021552749357,14
rdd1_dindx_340,0.1001669449081803,195,4.612531016279032,2
rdd1_dindx_339,0.09794101279910963,192,4.5439033363604615,2
rdd1_dindx_300,0.1686143572621035,188,5.1138354702055615,11
rdd1_dindx_338,0.09849749582637729,188,4.441392665072949,2
rdd1_dindx_3,-0.10573177518085698,187,23.503393839195468,152
rdd1_dindx_375,0.17696160267111852,186,5.377446575247789,2
rdd1_dindx_337,0.09682804674457429,185,4.370765423115151,2
rdd1_dindx_374,0.17417918753478018,184,5.298149208786514,2
rdd1_dindx_323,0.17640511964385086,183,5.511109818224684,3
rdd1_dindx_6,0.26655537006121316,183,19.484156198849305,219
rdd1_dindx_293,0.2843628269337785,183,7.928860471599628,25
rdd1_dindx_359,0.09738452977184196,183,4.31997584105203,2
rdd1_dindx_373,0.17195325542570952,182,5.232484172930002,2
rdd1_dindx_336,0.09404563160823595,181,4.278110497803678,2
rdd1_dindx_9,-2.23149693934335,179,23.01933204717924,284
rdd1_dindx_330,0.09237618252643294,177,4.182446395169938,2
rdd1_dindx_322,0.16471897607122982,177,5.230642729423705,3
rdd1_dindx_379,0.18252643294379522,177,5.485354169721012,2
rdd1_dindx_358,0.09348914858096828,177,4.179759761705817,2
rdd1_dindx_0,-0.38397328881469117,176,25.044057544050986,64
rdd1_dindx_1,0.36449638286032277,176,30.433578521960317,106
rdd1_dindx_412,0.09738452977184196,175,4.127082379046178,1
rdd1_dindx_329,0.09126321647189761,174,4.110401374756716,2
rdd1_dindx_321,0.224819143016138,171,5.772306087350747,4
rdd1_dindx_312,0.16249304396215916,170,6.410834944981749,7
rdd1_dindx_328,0.0895937673900946,170,4.0148982017093715,2
rdd1_dindx_327,0.0879243183082916,167,3.944248925578443,2
rdd1_dindx_317,0.2609905397885364,164,5.766973468997386,5
rdd1_dindx_311,0.22982749026154703,164,5.399359040183298,7
rdd1_dindx_326,0.08569838619922092,163,3.850055644180511,2
rdd1_dindx_407,0.0895937673900946,161,3.7969157887224836,1
rdd1_dindx_390,0.0879243183082916,158,3.7261658050816915,1
rdd1_dindx_320,0.17139677239844184,156,4.796655867293205,4
rdd1_dindx_325,0.08235948803561491,156,3.6839384875512806,2
rdd1_dindx_283,0.2498608792431831,154,9.159892143271147,46
rdd1_dindx_309,0.2654424040066778,153,5.98869199541643,7
rdd1_dindx_319,0.14691151919866444,151,4.570185697105487,4
rdd1_dindx_314,0.112409571508069,149,4.773284800143468,5
rdd1_dindx_378,0.08347245409015025,148,3.49062494559187,2
rdd1_dindx_324,0.0773511407902059,148,3.4968980762238617,2
rdd1_dindx_389,0.07846410684474124,141,3.3252492311172066,1
rdd1_dindx_388,0.0773511407902059,139,3.2780825753566787,1
rdd1_dindx_318,0.17640511964385086,134,4.433587064157676,5
rdd1_dindx_387,0.07456872565386756,134,3.1601659359553587,1
rdd1_dindx_399,0.07289927657206455,131,3.0894159523145674,1
rdd1_dindx_398,0.07178631051752922,129,3.04224929655404,1
rdd1_dindx_335,0.06343906510851419,128,3.036851013322204,2
rdd1_dindx_372,0.06622148024485253,125,2.951388724921395,2
rdd1_dindx_386,0.06956037840845854,125,2.947915985032984,1
rdd1_dindx_334,0.06121313299944352,124,2.943094740738144,2
rdd1_dindx_385,0.06789092932665554,122,2.8771660013921925,1
rdd1_dindx_333,0.05898720089037284,121,2.875621183934399,2
rdd1_dindx_355,0.06065664997217585,120,2.8420082353448533,2
rdd1_dindx_371,0.06065664997217585,119,2.816438393197759,2
rdd1_dindx_397,0.06622148024485253,119,2.8064160177514013,1
rdd1_dindx_384,0.06566499721758487,118,2.7828326898711375,1
rdd1_dindx_332,0.05787423483583751,118,2.8025329468110884,2
